,Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments
361,2014/8/27 14:59,33,1,46,WA,1,1,0,NA,5,1,2,1,1,2,2,1,2,1,2,2,2,2,2,1,1,NA
362,2014/8/27 15:03,34,2,18,NA,2,2,1,3,3,2,2,1,1,2,1,1,2,2,2,3,3,2,1,3,1,NA
363,2014/8/27 15:04,26,2,46,OK,2,2,1,3,2,2,1,1,1,2,1,2,1,1,2,2,3,2,3,2,1,NA
364,2014/8/27 15:05,32,2,46,MI,1,2,1,3,6,1,1,3,3,3,3,3,1,2,2,2,3,2,3,3,1,NA
365,2014/8/27 15:05,329,2,46,OH,1,1,1,2,5,2,2,3,3,2,2,1,1,1,2,2,1,2,2,2,1,NA
366,2014/8/27 15:09,28,2,46,GA,1,2,1,4,6,1,2,2,2,2,1,1,2,1,1,1,1,2,2,2,1,NA
367,2014/8/27 15:11,35,2,46,CA,1,2,0,NA,6,1,2,3,1,3,3,3,5,2,2,2,3,2,2,1,1,NA
368,2014/8/27 15:13,36,2,46,NA,1,2,1,2,2,1,2,1,3,2,2,3,5,2,2,2,2,2,2,1,1,NA
369,2014/8/27 15:14,21,2,46,IN,1,2,1,3,2,1,2,3,1,2,1,3,1,2,2,3,3,1,1,1,1,NA
370,2014/8/27 15:15,21,2,45,NA,1,1,1,4,5,1,1,2,2,2,2,2,5,3,2,2,1,2,1,2,1,NA
371,2014/8/27 15:15,22,1,46,WA,1,1,0,NA,6,1,2,3,1,3,3,3,3,2,2,1,2,2,2,3,1,NA
372,2014/8/27 15:20,41,2,46,WA,1,2,1,2,6,1,2,3,1,3,3,1,2,1,2,3,2,2,1,2,2,NA
373,2014/8/27 15:21,55,2,46,PA,1,2,1,3,6,1,2,3,3,3,3,3,5,2,2,3,3,2,2,3,1,My refer to the mental health issue of depression.  I might answer differently if I was talking about a more serious issue like schizophrenia
374,2014/8/27 15:22,32,1,46,WA,1,1,1,4,3,1,2,3,3,3,3,3,3,1,2,2,3,2,1,3,1,My employer does what they can providing a wellness program and pointing it out after particularly stressful times. But the interaction between the wellness program and the medical insurance is unpleasant and finding a long-term therapist / psychiatrist covered by insurance is amazingly difficult. My current lack of active treatment is due to insurance friction more than workplace friction.
375,2014/8/27 15:22,21,1,46,CA,1,2,1,3,3,1,2,2,2,1,2,1,3,3,2,2,1,2,3,1,1,NA
376,2014/8/27 15:22,45,2,46,MA,1,1,1,1,3,2,2,3,3,1,1,1,1,1,2,1,2,2,1,1,1,NA
377,2014/8/27 15:22,27,1,46,WA,1,1,1,3,6,1,2,3,3,2,2,3,1,3,1,1,1,2,2,2,1,NA
378,2014/8/27 15:22,25,1,46,WA,1,2,1,4,3,2,2,2,1,2,2,1,1,1,2,2,3,2,2,3,1,NA
379,2014/8/27 15:22,34,1,46,NY,1,2,1,3,6,1,1,3,3,3,3,3,4,1,1,2,2,2,2,3,1,I work for a university.
380,2014/8/27 15:23,26,1,46,CA,1,2,1,1,6,1,2,3,3,2,3,3,1,1,2,1,1,2,2,1,1,NA
381,2014/8/27 15:23,41,2,8,NA,1,1,1,1,4,1,2,3,2,2,1,1,3,2,2,2,2,2,2,1,1,NA
382,2014/8/27 15:23,27,2,46,CA,1,1,1,3,6,1,2,3,1,3,3,3,1,2,2,2,3,2,1,3,1,NA
383,2014/8/27 15:23,31,2,46,IN,1,2,1,4,3,2,2,3,1,2,2,1,1,2,2,3,3,2,2,1,1,NA
384,2014/8/27 15:23,25,2,18,NA,1,2,1,2,3,2,2,1,1,2,2,3,3,2,2,3,3,2,3,2,1,NA
385,2014/8/27 15:23,26,2,46,NV,1,1,1,4,5,1,2,2,1,2,2,1,1,3,3,2,1,2,2,2,1,NA
386,2014/8/27 15:23,27,1,46,CO,1,2,1,3,6,2,2,3,3,2,1,1,1,1,1,1,3,2,2,1,1,NA
387,2014/8/27 15:23,42,2,30,NA,1,1,0,1,4,1,2,2,2,2,2,1,1,2,2,2,3,1,1,1,1,NA
388,2014/8/27 15:24,29,3,46,CA,2,2,1,4,1,2,2,3,3,2,2,1,4,3,2,2,1,2,1,2,1,NA
389,2014/8/27 15:24,25,1,46,CA,1,1,1,4,5,1,2,2,2,2,2,1,2,3,2,2,1,2,1,1,1,NA
390,2014/8/27 15:24,33,1,42,NA,1,2,1,3,6,1,2,3,3,2,3,3,1,1,2,2,1,2,3,1,1,NA
391,2014/8/27 15:24,99999999999,3,48,NA,2,2,1,2,1,1,2,1,3,2,2,2,4,3,3,1,1,3,2,2,2,NA
392,2014/8/27 15:24,40,1,46,PA,1,2,1,3,6,1,1,3,1,1,1,1,3,1,1,1,1,2,2,1,1,NA
393,2014/8/27 15:24,31,2,46,SC,1,1,0,1,6,1,2,2,1,2,1,1,3,3,2,2,1,2,2,1,1,NA
394,2014/8/27 15:24,26,2,8,NA,1,2,1,2,3,2,2,2,1,1,1,1,5,2,2,3,3,2,2,3,1,NA
395,2014/8/27 15:24,24,1,46,TX,1,2,0,NA,4,1,1,1,1,2,2,2,4,3,1,1,1,2,1,2,2,NA
396,2014/8/27 15:25,29,2,46,TX,1,1,0,1,6,1,1,3,2,2,1,1,1,1,2,2,2,2,2,1,1,NA
397,2014/8/27 15:25,48,2,45,NA,1,1,0,NA,3,1,2,2,1,2,2,1,1,1,1,1,1,2,2,2,1,NA
398,2014/8/27 15:25,35,2,45,NA,1,1,0,4,5,1,2,1,1,2,2,1,4,1,1,2,3,2,1,2,2,NA
399,2014/8/27 15:25,32,1,46,AL,1,1,0,1,2,1,2,2,2,2,2,1,1,1,2,1,2,2,1,1,1,NA
400,2014/8/27 15:25,29,2,8,NA,1,1,1,4,2,1,2,2,2,1,1,3,3,1,2,2,2,2,1,3,1,Being in Canada there are several health options that are available to Canadian citizens/perm residents for free so employers may not provide resources because they are available elsewhere. Otherwise good quiz. I hope this benefits everyone who's dealt with mental health issues in the past!
401,2014/8/27 15:26,26,2,46,OR,1,2,1,2,5,1,2,3,3,2,2,1,2,1,2,2,3,2,2,2,1,NA
402,2014/8/27 15:26,28,2,46,NJ,1,2,1,4,3,1,2,3,3,2,2,1,1,1,2,2,1,2,1,2,1,NA
403,2014/8/27 15:26,23,2,46,CA,1,1,0,NA,6,1,2,2,1,2,1,1,1,2,2,2,3,2,1,2,1,NA
404,2014/8/27 15:26,35,2,46,CA,1,2,1,4,2,1,2,3,3,2,2,1,4,1,1,2,2,2,1,2,2,I'm troubled by the way that our hiring process tends to filter out non-neurotypicals of all stripes. Competent people who act a little funny can be hard to hire.
405,2014/8/27 15:27,29,2,18,NA,1,2,1,4,3,1,2,2,1,2,2,1,5,1,2,2,2,1,1,1,1,NA
406,2014/8/27 15:27,26,2,46,CA,1,2,0,NA,5,1,2,3,3,2,3,3,5,2,2,2,3,1,1,2,1,NA
407,2014/8/27 15:27,33,2,46,NH,1,2,1,1,3,2,2,3,3,3,3,1,1,3,1,3,2,2,2,3,1,NA
408,2014/8/27 15:27,33,2,46,CA,1,1,0,NA,6,2,2,2,1,1,1,1,1,3,2,2,1,2,1,3,1,NA
409,2014/8/27 15:28,22,2,6,NA,2,1,0,1,5,2,2,2,1,2,2,1,3,2,2,3,3,1,2,1,1,NA
410,2014/8/27 15:28,30,1,41,NA,1,2,0,NA,4,1,2,1,1,2,2,1,1,3,1,1,1,2,2,1,1,NA
411,2014/8/27 15:29,33,2,46,OH,1,2,1,2,6,2,2,3,3,2,2,1,3,3,2,1,1,2,2,2,1,NA
412,2014/8/27 15:29,31,1,46,OH,1,2,1,3,6,1,1,2,2,2,1,1,4,3,1,1,1,2,1,2,1,NA
413,2014/8/27 15:29,21,2,46,MA,1,2,0,1,6,1,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,NA
414,2014/8/27 15:30,31,3,45,NA,1,2,1,4,6,1,2,2,1,2,2,1,1,3,1,1,1,2,3,3,1,NA
415,2014/8/27 15:31,26,1,46,OK,1,1,1,4,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,3,1,NA
416,2014/8/27 15:31,30,2,46,CA,1,2,0,2,5,1,2,2,1,2,1,1,3,1,2,2,3,2,2,1,1,NA
417,2014/8/27 15:31,30,1,18,NA,1,2,1,4,2,1,2,2,2,2,2,1,2,2,2,3,3,1,1,2,1,In Germany your employer doesn't really provide mental health benefits. There's a standard and I get that but I would get the same at any other company in Germany.
418,2014/8/27 15:31,23,2,21,NA,1,1,0,NA,5,1,2,1,1,2,2,1,1,2,2,2,3,1,1,2,1,NA
419,2014/8/27 15:31,34,2,15,NA,1,1,0,1,5,1,2,1,1,2,2,1,3,2,2,3,3,2,1,1,1,NA
420,2014/8/27 15:31,55,2,46,ID,1,2,1,4,1,2,2,1,3,2,1,1,1,3,1,1,1,2,2,2,2,NA
421,2014/8/27 15:32,28,2,18,NA,1,2,1,3,1,2,2,3,1,2,2,3,5,2,2,3,3,2,2,3,1,fwiw I am a co founder of this company and the would you X in an interview questions shouldn't reflect how I would treat anyone addressing their own phys/mental health issue to me in such a situation. 
422,2014/8/27 15:32,26,2,47,NA,1,1,0,NA,3,2,2,2,1,1,2,1,1,2,2,2,1,2,3,1,1,NA
423,2014/8/27 15:32,28,2,30,NA,1,2,1,4,5,2,2,3,3,3,2,1,5,2,2,3,3,3,3,3,1,NA
424,2014/8/27 15:34,32,2,45,NA,1,2,1,4,5,1,2,1,1,2,1,1,3,2,2,2,3,2,2,1,1,NA
425,2014/8/27 15:34,28,1,46,NY,1,1,1,3,6,1,1,3,3,2,1,1,1,1,2,1,1,2,2,1,1,NA
426,2014/8/27 15:34,21,2,46,CA,1,1,0,4,5,1,1,2,2,2,3,3,1,2,2,2,2,1,1,3,1,NA
427,2014/8/27 15:35,24,2,46,TX,1,2,1,4,2,1,2,1,3,2,2,1,2,3,2,2,2,2,1,2,2,NA
428,2014/8/27 15:35,26,1,46,MD,1,1,0,NA,6,1,1,3,2,3,1,1,1,1,2,2,1,2,2,1,1,NA
429,2014/8/27 15:35,23,2,46,IN,1,1,0,NA,6,1,1,3,1,2,2,1,1,2,2,3,1,2,3,1,1,NA
430,2014/8/27 15:36,24,1,46,OR,1,1,0,NA,6,1,2,3,3,3,3,3,3,2,2,2,2,3,3,3,1,NA
431,2014/8/27 15:36,28,2,8,NA,2,1,0,1,2,2,2,2,1,2,2,1,3,1,2,2,3,2,2,3,1,NA
432,2014/8/27 15:38,24,1,46,NY,1,2,1,3,5,1,2,1,1,2,2,1,5,3,2,1,2,2,3,3,1,NA
433,2014/8/27 15:38,33,2,46,MS,2,1,1,2,1,2,2,1,1,2,2,3,3,3,1,2,2,3,3,1,1,NA
434,2014/8/27 15:38,34,2,46,NJ,1,1,0,4,3,1,2,2,1,2,2,1,1,1,2,3,3,2,1,1,1,NA
435,2014/8/27 15:38,27,1,46,CA,1,1,1,4,3,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,I talked to a psychiatrist once about taking medical leave for mental health issues with his referral. He was willing to help but warned me that I may not want to as he's seen that sort of thing follow people throughout their tech careers (word gets out even if it's confidential at work). I've been terrified of bringing mental health up anywhere that coworkers or potential employers could see ever since.
436,2014/8/27 15:38,28,2,46,TN,1,1,0,1,5,1,2,2,1,2,1,1,1,2,2,2,3,2,2,1,1,NA
437,2014/8/27 15:39,26,2,46,WA,1,1,0,NA,6,1,2,2,2,1,1,1,1,2,2,2,3,2,2,1,2,NA
438,2014/8/27 15:40,20,2,1,NA,1,1,0,NA,2,2,2,2,2,1,1,3,5,2,2,2,3,2,2,1,1,NA
439,2014/8/27 15:43,23,1,46,MA,1,1,1,4,3,1,2,3,3,2,1,1,1,1,2,2,1,2,1,1,1,NA
440,2014/8/27 15:43,29,2,46,PA,1,2,1,3,1,2,2,3,3,3,3,3,3,2,2,3,3,1,1,3,1,NA
441,2014/8/27 15:43,26,2,45,NA,1,2,0,4,5,1,2,1,1,2,2,1,1,1,1,1,1,2,1,2,1,NA
442,2014/8/27 15:43,36,2,46,KY,1,1,0,3,6,2,2,3,1,3,1,1,3,1,2,1,1,2,2,1,1,NA
443,2014/8/27 15:44,41,2,46,PA,1,1,1,4,6,1,2,3,3,3,3,3,1,1,2,2,3,1,3,3,2,NA
444,2014/8/27 15:44,33,1,46,MA,1,1,0,NA,2,2,2,3,1,1,2,1,1,2,2,2,3,2,2,3,1,NA
445,2014/8/27 15:46,23,2,8,NA,1,2,1,4,5,1,2,3,3,2,2,3,5,2,2,3,3,2,2,3,1,NA
446,2014/8/27 15:46,39,2,46,CA,1,2,0,2,6,1,2,3,1,2,1,1,1,3,2,2,2,2,1,2,2,NA
447,2014/8/27 15:47,34,2,46,VT,1,2,0,NA,6,1,2,3,2,1,1,1,1,1,2,2,2,2,1,1,2,NA
448,2014/8/27 15:47,26,1,46,CA,1,1,1,4,2,1,2,3,3,2,2,1,2,3,1,2,2,2,2,2,2,NA
449,2014/8/27 15:50,24,2,46,AZ,1,1,1,3,3,1,2,3,3,3,2,1,1,2,2,2,3,2,2,1,1,NA
450,2014/8/27 15:51,37,2,8,NA,1,2,1,3,6,1,1,3,3,3,3,1,1,1,1,2,2,2,2,1,1,NA
451,2014/8/27 15:53,43,2,46,MA,2,2,1,2,5,2,2,3,3,2,2,3,5,2,2,3,3,1,1,3,1,So much depends upon the organization. 
452,2014/8/27 15:53,40,3,46,VA,1,2,0,1,6,1,2,3,3,3,1,3,1,3,1,1,2,2,1,3,1,NA
453,2014/8/27 15:54,30,2,46,WA,1,2,1,2,6,1,2,3,3,3,2,1,4,3,2,2,1,2,2,2,2,NA
454,2014/8/27 15:55,34,2,46,CA,1,1,1,4,5,1,2,2,2,2,2,1,1,3,3,2,1,2,2,1,1,Now at starutp.  Previously worked at big tech company which was actually quite good at supporting mental health issues.  Still wouldn't share with bosses/other employees though as there remains a strong negative stigma.
455,2014/8/27 15:55,27,2,46,OR,1,2,1,4,2,1,2,2,2,2,1,1,1,3,2,1,1,2,3,1,1,NA
456,2014/8/27 15:55,36,2,46,MI,1,1,0,4,6,1,2,2,1,2,2,3,3,2,2,3,3,1,3,1,1,NA
457,2014/8/27 15:56,27,2,6,NA,1,1,0,3,5,1,2,1,3,2,2,1,3,1,2,2,2,2,1,2,1,NA
458,2014/8/27 15:58,35,2,29,NA,1,2,0,1,2,1,2,3,1,2,2,3,1,3,2,1,1,2,1,1,1,Nice job on the text field for gender :-)
459,2014/8/27 15:59,32,2,45,NA,1,1,0,1,5,1,2,1,1,2,2,1,1,1,2,2,1,2,3,3,1,NA
460,2014/8/27 15:59,37,2,46,OR,1,1,0,NA,4,1,2,3,1,2,2,1,1,1,1,2,2,2,2,1,1,NA
461,2014/8/27 16:00,29,2,45,NA,1,1,0,NA,3,1,2,2,1,1,1,1,1,2,2,2,3,1,1,3,1,NA
462,2014/8/27 16:01,33,1,46,CA,1,1,0,1,4,1,2,3,2,3,3,1,5,1,2,2,3,2,2,3,1,I currently have the best managers I've ever worked with. I don't have any issues but one of my coworkers recently did and it was handled extremely well. 
463,2014/8/27 16:01,28,2,46,UT,1,1,0,4,5,2,2,1,3,2,2,1,3,3,1,2,1,2,2,1,1,NA
464,2014/8/27 16:02,26,1,46,CA,1,2,0,1,3,1,2,2,2,2,2,1,2,1,1,2,1,2,1,2,1,NA
465,2014/8/27 16:03,27,2,46,TX,1,2,1,4,5,2,2,2,1,3,1,1,3,3,2,2,3,2,1,3,1,NA
466,2014/8/27 16:04,38,2,45,NA,2,1,1,4,3,2,2,1,1,2,2,3,3,1,1,2,3,2,1,3,1,NA
467,2014/8/27 16:06,57,2,46,CA,1,2,1,3,6,1,2,3,3,2,2,1,1,1,2,2,3,2,1,2,1,NA
468,2014/8/27 16:07,28,2,45,NA,1,1,1,4,6,1,2,1,1,2,2,2,4,3,1,1,2,2,1,2,1,NA
469,2014/8/27 16:10,26,2,16,NA,1,1,0,1,5,1,2,1,3,2,2,1,1,1,2,3,3,1,1,2,1,NA
470,2014/8/27 16:11,42,1,29,NA,1,1,1,3,2,2,2,3,3,2,2,3,1,3,2,2,1,2,1,1,1,NA
471,2014/8/27 16:13,31,2,46,OR,1,1,1,4,2,2,2,3,3,3,3,3,5,2,2,2,3,2,2,3,1,NA
472,2014/8/27 16:13,58,2,46,CA,1,1,1,3,6,1,2,3,3,3,3,3,3,1,2,2,3,2,3,3,1,NA
473,2014/8/27 16:13,29,2,46,OH,1,1,0,4,5,1,2,2,1,2,2,1,4,3,2,1,1,2,1,2,1,NA
474,2014/8/27 16:14,39,1,45,NA,1,1,1,4,6,1,2,3,3,2,3,1,1,3,2,2,2,2,1,2,2,NA
475,2014/8/27 16:14,34,2,46,OH,1,1,0,4,5,2,2,2,1,2,2,1,4,1,2,2,3,2,1,1,1,NA
476,2014/8/27 16:15,57,2,46,CA,1,1,1,4,6,1,2,3,2,3,3,1,1,1,1,1,1,2,1,1,1,NA
477,2014/8/27 16:15,27,2,18,NA,1,2,1,4,5,1,2,1,2,2,2,1,2,3,1,2,1,2,2,2,2,NA
478,2014/8/27 16:16,23,2,18,NA,2,2,1,2,3,2,2,2,1,1,1,1,1,2,1,3,3,1,3,1,1,you rock for doing this!
479,2014/8/27 16:16,18,2,15,NA,1,1,0,NA,4,2,1,2,1,2,1,1,5,3,2,1,1,2,1,1,1,NA
480,2014/8/27 16:17,30,1,46,NY,1,1,0,NA,2,1,2,2,2,2,2,1,1,1,2,2,3,2,1,1,1,NA
481,2014/8/27 16:17,23,2,46,VA,1,1,0,1,3,1,1,2,2,1,1,1,1,2,2,3,3,1,3,3,1,NA
482,2014/8/27 16:18,43,2,46,CA,1,1,1,4,6,1,2,3,3,3,3,3,3,3,1,1,1,2,3,1,1,NA
483,2014/8/27 16:19,18,1,45,NA,1,2,1,4,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,I don't have a job :D
484,2014/8/27 16:19,29,2,46,IL,1,1,1,3,5,1,2,3,3,2,2,1,1,1,2,2,1,2,1,1,1,NA
485,2014/8/27 16:20,48,2,46,TX,1,1,0,1,5,1,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,NA
486,2014/8/27 16:20,43,2,18,NA,1,1,1,4,3,1,1,1,3,1,2,1,3,1,2,2,2,2,3,2,2,NA
487,2014/8/27 16:21,28,1,46,NY,1,2,1,4,3,1,2,2,2,2,2,1,1,3,1,2,1,2,1,1,1,NA
488,2014/8/27 16:21,30,2,46,CA,2,2,1,2,1,2,2,1,3,2,2,3,5,2,2,3,3,2,2,3,1,NA
489,2014/8/27 16:21,26,2,23,NA,1,1,0,4,5,1,2,1,1,2,2,3,5,1,2,2,3,2,1,3,1,Israel has public health insurance for everyone. Everyone has free mental health coverage and it's quite good. So that explains some of my answers.
490,2014/8/27 16:21,33,2,24,NA,1,1,0,1,5,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1,NA
491,2014/8/27 16:22,31,2,46,CA,1,1,0,NA,6,1,2,3,2,1,1,3,1,2,2,1,2,2,2,3,1,NA
492,2014/8/27 16:22,30,2,46,PA,1,1,0,3,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,NA
493,2014/8/27 16:23,27,2,23,NA,1,1,0,NA,3,1,2,1,1,2,2,1,2,3,2,2,1,2,1,2,2,NA
494,2014/8/27 16:25,24,1,46,CA,2,2,1,4,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,NA
495,2014/8/27 16:26,25,2,46,WA,1,1,0,NA,3,1,2,2,2,1,1,1,1,1,2,2,1,2,2,1,1,NA
496,2014/8/27 16:27,23,1,46,NY,1,2,1,2,6,1,2,3,2,1,2,1,1,1,2,2,2,2,2,3,2,NA
497,2014/8/27 16:27,36,2,46,TX,1,1,1,4,6,1,1,3,2,2,2,1,2,3,1,2,1,2,2,2,2,Stigma is the worst. People first language is a small step but we can't get that right.
498,2014/8/27 16:28,25,1,46,CA,2,2,1,2,1,2,2,2,2,2,2,3,2,3,2,2,1,2,1,2,2,NA
499,2014/8/27 16:28,54,2,45,NA,1,1,1,4,6,2,1,1,3,3,3,3,5,2,2,3,3,1,1,2,1,NA
500,2014/8/27 16:29,34,2,29,NA,1,1,0,3,5,1,2,2,2,1,1,1,3,2,2,2,2,2,1,3,1,-
501,2014/8/27 16:29,38,1,46,AZ,1,1,1,NA,3,1,2,3,3,2,2,3,1,1,1,1,1,2,2,2,1,NA
502,2014/8/27 16:31,40,2,22,NA,2,2,0,NA,6,1,2,1,1,2,2,2,1,3,1,2,1,2,1,2,2,NA
503,2014/8/27 16:32,32,2,45,NA,1,1,0,NA,3,1,2,1,2,2,1,1,1,2,2,1,2,2,1,1,1,NA
504,2014/8/27 16:34,25,2,18,NA,1,1,0,1,6,1,1,2,2,1,3,1,1,2,2,3,3,2,3,1,1,NA
505,2014/8/27 16:35,35,1,46,OH,1,1,1,4,2,1,2,1,3,2,2,1,1,3,1,1,1,2,1,2,1,NA
506,2014/8/27 16:36,46,2,46,CA,1,1,1,4,6,1,2,3,3,3,3,1,1,1,2,2,1,2,2,3,1,NA
507,2014/8/27 16:39,42,2,46,KS,1,1,0,1,2,1,1,3,1,3,2,1,4,1,2,3,3,1,3,2,1,NA
508,2014/8/27 16:39,32,2,45,NA,1,2,1,4,5,2,2,3,1,2,2,1,1,2,2,3,3,1,1,3,1,NA
509,2014/8/27 16:40,47,2,46,CA,1,2,1,4,6,1,2,3,3,3,3,1,5,2,2,2,3,2,3,3,1,NA
510,2014/8/27 16:42,22,2,46,CA,1,1,0,NA,6,1,2,3,2,3,1,3,1,2,2,2,3,2,1,3,1,NA
511,2014/8/27 16:42,33,1,46,NY,1,1,1,4,4,2,2,3,3,3,3,1,5,2,2,2,2,2,2,1,1,NA
512,2014/8/27 16:47,25,1,46,WA,1,1,0,4,5,1,2,1,1,2,2,2,3,1,2,2,1,2,2,3,1,NA
513,2014/8/27 16:53,29,2,46,CA,1,1,0,NA,6,1,2,2,2,2,1,1,1,1,2,1,1,2,1,1,1,NA
514,2014/8/27 16:55,39,2,46,WA,1,1,0,1,3,1,2,3,3,3,3,3,5,2,2,3,3,2,2,3,1,I work for an extremely supportive company and we are amazingly open about mental health issues. Employees often share their struggles with the whole team and receive a high level of support in return.
515,2014/8/27 17:00,38,2,46,VA,1,2,1,4,6,1,2,3,2,3,3,3,1,3,2,1,1,2,2,2,1,NA
516,2014/8/27 17:03,43,2,46,NC,1,1,0,NA,5,2,2,2,1,2,1,1,1,1,2,2,1,2,2,1,1,NA
517,2014/8/27 17:04,46,2,46,OH,1,1,1,3,4,2,2,3,2,3,3,3,1,2,2,2,3,2,1,3,1,NA
518,2014/8/27 17:08,38,1,46,PA,1,2,1,4,6,1,1,3,3,3,3,3,5,1,2,3,3,2,2,2,2,NA
519,2014/8/27 17:09,33,2,18,NA,1,1,1,4,5,1,2,3,3,2,2,3,5,3,3,2,2,2,1,2,1,NA
520,2014/8/27 17:10,34,2,45,NA,1,2,1,2,3,1,2,1,3,2,2,3,5,1,1,3,3,2,2,2,1,NA
521,2014/8/27 17:12,62,2,46,CA,1,1,0,1,6,1,2,3,3,1,3,1,1,1,2,2,3,1,1,3,1,NA
522,2014/8/27 17:14,23,1,46,TX,1,1,0,NA,6,1,1,2,2,1,1,3,1,1,1,2,2,2,2,1,1,NA
523,2014/8/27 17:15,35,2,46,AZ,1,1,0,NA,6,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,NA
524,2014/8/27 17:19,25,2,5,NA,1,2,0,3,3,2,2,2,2,1,1,1,1,1,3,1,1,2,2,1,2,NA
525,2014/8/27 17:22,36,2,46,IL,2,2,1,4,1,2,2,2,3,1,2,3,2,1,2,2,3,2,3,3,1,NA
526,2014/8/27 17:32,41,1,46,NA,1,2,1,3,4,2,2,3,3,3,3,3,5,1,1,2,2,2,2,3,1,NA
527,2014/8/27 17:33,24,2,2,NA,2,1,0,4,1,1,2,3,3,1,1,3,3,2,2,2,2,1,1,3,1,NA
528,2014/8/27 17:33,51,2,30,NA,1,1,1,4,3,2,2,1,3,3,2,2,2,3,3,1,1,2,2,1,2,NA
529,2014/8/27 17:33,29,2,46,NC,1,1,1,4,5,1,2,3,3,2,3,3,5,2,2,1,2,2,2,3,1,NA
530,2014/8/27 17:37,31,1,8,NA,2,2,1,4,2,2,2,2,2,1,1,1,1,1,1,2,3,2,2,3,1,NA
531,2014/8/27 17:39,27,2,45,NA,1,1,0,NA,5,1,2,1,1,2,2,1,1,2,2,2,3,2,3,1,1,NA
532,2014/8/27 17:41,31,2,1,NA,1,1,1,3,2,1,2,3,3,3,3,1,3,2,2,3,3,3,3,2,1,NA
533,2014/8/27 17:42,27,1,20,NA,2,2,0,4,1,2,2,1,1,2,2,2,4,3,1,1,1,2,1,2,1,NA
534,2014/8/27 17:46,23,2,42,NA,1,1,0,3,5,1,2,2,1,2,1,1,5,2,2,2,3,1,1,3,1,NA
535,2014/8/27 17:47,21,2,8,NA,1,1,0,1,3,1,2,2,2,1,2,1,1,3,1,1,1,2,1,1,1,NA
536,2014/8/27 17:48,27,1,1,NA,1,2,1,4,5,1,2,1,3,2,2,2,2,3,2,2,2,2,2,2,1,NA
537,2014/8/27 17:49,39,2,46,WI,1,2,1,2,3,2,2,3,3,3,3,1,3,3,2,2,3,2,2,2,1,NA
538,2014/8/27 17:49,26,2,46,CA,1,2,1,1,6,1,2,2,1,2,1,1,1,1,2,1,1,2,2,2,1,NA
539,2014/8/27 17:52,27,2,45,NA,1,1,0,1,5,1,2,2,1,2,2,1,1,1,1,2,2,2,2,1,1,NA
540,2014/8/27 17:56,22,1,46,CA,1,2,1,4,4,1,2,3,3,2,1,1,1,2,2,2,2,2,2,2,2,NA
541,2014/8/27 18:00,26,1,46,MN,1,2,1,2,2,1,1,2,1,2,2,1,2,1,2,1,1,2,1,2,1,NA
542,2014/8/27 18:02,31,1,46,PA,1,2,1,3,2,1,2,3,3,2,2,3,3,2,2,3,3,2,2,3,1,NA
543,2014/8/27 18:02,32,2,45,NA,1,1,0,1,5,1,2,2,1,2,2,1,1,2,2,3,3,3,3,3,1,NA
544,2014/8/27 18:12,28,1,46,CA,1,2,1,2,2,2,2,3,1,2,1,1,1,3,3,2,2,2,2,2,2,NA
545,2014/8/27 18:13,28,3,45,NA,1,2,1,3,2,1,2,1,2,2,2,3,2,3,3,2,2,3,2,2,2,I bring up my depression in interviews solely because I have a large gap on my CV due to mental health issues which could be mistaken for a gap taken to say have children which I feel would harm my chances much more. I have other MH issues I would never bring up with employers or peers.
546,2014/8/27 18:14,23,1,45,NA,1,1,0,NA,5,1,2,2,2,2,2,1,5,1,2,1,2,2,3,3,1,NA
547,2014/8/27 18:16,30,2,45,NA,1,1,0,1,3,2,2,2,2,1,1,1,5,2,2,3,3,1,1,3,1,NA
548,2014/8/27 18:18,36,2,46,CA,1,2,1,4,6,1,2,3,1,2,3,1,2,3,2,2,3,2,3,2,1,NA
549,2014/8/27 18:22,21,2,46,CA,1,2,0,NA,6,1,2,3,3,3,3,3,1,2,2,2,3,2,1,3,1,NA
550,2014/8/27 18:29,30,2,18,NA,1,1,0,2,3,1,2,1,1,1,2,1,3,1,2,2,2,1,3,1,1,NA
551,2014/8/27 18:39,25,1,46,CA,1,2,0,NA,4,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,I'm not aware of anyone with mental health issues at work it's definitely not something that's discussed publicly. There's also a lot of other personal info I don't know about my coworkers so it may just be that we tend not to talk about personal issues.
552,2014/8/27 18:41,32,2,30,NA,1,1,1,4,5,1,2,1,1,2,2,1,5,2,2,2,3,1,3,1,1,I suffer from mild depression and anxiety.
